timestamp,max,min,mean
20011017T0000,97.0,54.0,80.291664
20011018T0000,100.0,44.0,69.916664
20011019T0000,92.0,41.0,68.583336
20011020T0000,90.0,45.0,70.791664
20011021T0000,96.0,53.0,78.041664
20011022T0000,91.0,53.0,74.25
20011023T0000,96.0,53.0,80.416664
20011024T0000,97.0,71.0,85.833336
20011025T0000,100.0,73.0,87.416664
20011026T0000,97.0,56.0,78.875
20011027T0000,93.0,47.0,71.708336
20011028T0000,91.0,56.0,76.541664
20011029T0000,95.0,55.0,78.333336
20011030T0000,97.0,51.0,77.5
20011031T0000,95.0,50.0,78.583336
20011101T0000,88.0,61.0,76.416664
20011102T0000,97.0,58.0,79.416664
20011103T0000,100.0,53.0,76.333336
20011104T0000,94.0,49.0,73.041664
20011105T0000,94.0,60.0,78.375
20011106T0000,97.0,63.0,85.375
20011107T0000,99.0,87.0,94.666664
20011108T0000,93.0,81.0,89.0
20011109T0000,95.0,69.0,83.291664
20011110T0000,96.0,50.0,77.208336
20011111T0000,100.0,48.0,82.708336
20011112T0000,97.0,42.0,66.041664
20011113T0000,94.0,55.0,82.083336
20011114T0000,99.0,73.0,87.958336
20011115T0000,94.0,50.0,77.083336
20011116T0000,99.0,47.0,73.791664
20011117T0000,99.0,67.0,81.625
20011118T0000,88.0,53.0,73.958336
20011119T0000,100.0,64.0,84.833336
20011120T0000,100.0,84.0,91.833336
20011121T0000,95.0,61.0,82.166664
20011122T0000,100.0,56.0,88.666664
20011123T0000,96.0,78.0,88.916664
20011124T0000,96.0,86.0,92.208336
20011125T0000,99.0,92.0,95.125
20011126T0000,99.0,81.0,92.083336
20011127T0000,100.0,84.0,91.291664
20011128T0000,100.0,88.0,93.583336
20011129T0000,96.0,68.0,87.916664
20011130T0000,100.0,91.0,96.583336
20011201T0000,98.0,80.0,92.125
20011202T0000,100.0,78.0,92.0
20011203T0000,98.0,77.0,87.666664
20011204T0000,100.0,65.0,87.666664
20011205T0000,100.0,82.0,95.25
20011206T0000,100.0,88.0,93.5
20011207T0000,100.0,73.0,90.833336
20011208T0000,98.0,64.0,87.958336
20011209T0000,99.0,55.0,83.0
20011210T0000,89.0,48.0,72.791664
20011211T0000,90.0,55.0,72.375
20011212T0000,100.0,75.0,90.208336
20011213T0000,94.0,51.0,73.458336
20011214T0000,85.0,51.0,64.291664
20011215T0000,97.0,65.0,83.833336
20011216T0000,97.0,57.0,82.166664
20011217T0000,98.0,71.0,89.0
20011218T0000,99.0,75.0,86.5
20011219T0000,93.0,58.0,80.125
20011220T0000,96.0,71.0,85.708336
20011221T0000,100.0,54.0,81.833336
20011222T0000,97.0,87.0,92.208336
20011223T0000,95.0,73.0,86.291664
20011224T0000,96.0,54.0,79.25
20011225T0000,98.0,83.0,90.5
20011226T0000,98.0,84.0,91.958336
20011227T0000,95.0,75.0,89.291664
20011228T0000,99.0,92.0,96.0
20011229T0000,99.0,92.0,96.083336
20011230T0000,96.0,55.0,79.791664
20011231T0000,94.0,63.0,82.125
20020101T0000,99.0,64.0,84.666664
20020102T0000,98.0,64.0,84.083336
20020103T0000,97.0,73.0,90.208336
20020104T0000,95.0,67.0,87.875
20020105T0000,100.0,73.0,91.166664
20020106T0000,97.0,78.0,90.125
20020107T0000,99.0,77.0,91.75
20020108T0000,100.0,73.0,90.583336
20020109T0000,100.0,71.0,89.125
20020110T0000,100.0,74.0,91.0
20020111T0000,100.0,74.0,91.25
20020112T0000,97.0,81.0,91.25
20020113T0000,100.0,68.0,89.083336
20020114T0000,97.0,70.0,87.708336
20020115T0000,97.0,73.0,88.708336
20020116T0000,98.0,84.0,92.5
20020117T0000,100.0,76.0,90.375
20020118T0000,97.0,72.0,89.291664
20020119T0000,100.0,72.0,92.375
20020120T0000,100.0,72.0,92.541664
20020121T0000,99.0,66.0,89.916664
20020122T0000,97.0,69.0,87.583336
20020123T0000,100.0,66.0,87.416664
20020124T0000,98.0,74.0,89.833336
20020125T0000,100.0,81.0,91.791664
20020126T0000,100.0,63.0,84.083336
20020127T0000,94.0,59.0,81.458336
20020128T0000,96.0,76.0,89.583336
20020129T0000,98.0,67.0,83.166664
20020130T0000,91.0,48.0,72.375
20020131T0000,96.0,61.0,79.458336
20020201T0000,94.0,62.0,81.666664
20020202T0000,93.0,47.0,77.583336
20020203T0000,94.0,51.0,77.916664
20020204T0000,97.0,67.0,83.625
20020205T0000,97.0,52.0,80.041664
20020206T0000,96.0,74.0,86.625
20020207T0000,95.0,66.0,84.833336
20020208T0000,96.0,77.0,88.75
20020209T0000,97.0,81.0,90.625
20020210T0000,98.0,81.0,89.583336
20020211T0000,99.0,62.0,84.916664
20020212T0000,88.0,62.0,78.375
20020213T0000,96.0,70.0,85.875
20020214T0000,98.0,75.0,85.708336
20020215T0000,98.0,65.0,76.958336
20020216T0000,99.0,54.0,77.291664
20020217T0000,95.0,53.0,73.166664
20020218T0000,94.0,61.0,79.208336
20020219T0000,96.0,77.0,89.916664
20020220T0000,96.0,88.0,92.208336
20020221T0000,97.0,67.0,82.125
20020222T0000,96.0,60.0,84.958336
20020223T0000,97.0,72.0,86.833336
20020224T0000,96.0,62.0,85.333336
20020225T0000,100.0,88.0,95.25
20020226T0000,98.0,72.0,87.291664
20020227T0000,97.0,72.0,84.208336
20020228T0000,95.0,60.0,79.916664
20020301T0000,99.0,59.0,82.041664
20020302T0000,97.0,70.0,88.458336
20020303T0000,95.0,47.0,70.0
20020304T0000,97.0,49.0,72.583336
20020305T0000,92.0,53.0,74.708336
20020306T0000,100.0,56.0,83.833336
20020307T0000,96.0,83.0,89.458336
20020308T0000,98.0,68.0,86.416664
20020309T0000,94.0,56.0,77.0
20020310T0000,84.0,57.0,72.625
20020311T0000,94.0,39.0,63.208332
20020312T0000,84.0,31.0,56.583332
20020313T0000,82.0,41.0,62.291668
20020314T0000,98.0,40.0,72.666664
20020315T0000,97.0,59.0,82.291664
20020316T0000,100.0,48.0,74.416664
20020317T0000,86.0,50.0,65.458336
20020318T0000,91.0,63.0,76.791664
20020319T0000,96.0,81.0,90.25
20020320T0000,94.0,79.0,88.75
20020321T0000,96.0,70.0,87.083336
20020322T0000,94.0,68.0,81.666664
20020323T0000,88.0,53.0,73.291664
20020324T0000,100.0,58.0,73.416664
20020325T0000,99.0,44.0,69.75
20020326T0000,94.0,48.0,69.125
20020327T0000,98.0,47.0,71.791664
20020328T0000,91.0,43.0,68.666664
20020329T0000,95.0,44.0,63.375
20020330T0000,79.0,37.0,56.958332
20020331T0000,93.0,42.0,61.75
20020401T0000,80.0,40.0,60.125
20020402T0000,91.0,41.0,67.791664
20020403T0000,95.0,39.0,68.875
20020404T0000,91.0,47.0,68.833336
20020405T0000,100.0,50.0,71.875
20020406T0000,98.0,38.0,63.625
20020407T0000,95.0,39.0,60.958332
20020408T0000,93.0,59.0,77.25
20020409T0000,97.0,45.0,65.541664
20020410T0000,80.0,49.0,62.083332
20020411T0000,93.0,47.0,67.416664
20020412T0000,99.0,53.0,77.708336
20020413T0000,97.0,90.0,94.208336
20020414T0000,97.0,50.0,79.708336
20020415T0000,99.0,54.0,71.333336
20020416T0000,94.0,53.0,72.083336
20020417T0000,95.0,69.0,84.166664
20020418T0000,100.0,38.0,73.666664
20020419T0000,95.0,56.0,77.625
20020420T0000,94.0,65.0,82.166664
20020421T0000,100.0,69.0,86.208336
20020422T0000,100.0,55.0,76.583336
20020423T0000,94.0,54.0,70.333336
20020424T0000,92.0,66.0,78.833336
20020425T0000,99.0,55.0,76.166664
20020426T0000,93.0,56.0,79.291664
20020427T0000,95.0,52.0,78.166664
20020428T0000,98.0,28.0,57.625
20020429T0000,96.0,58.0,72.666664
20020430T0000,97.0,45.0,68.125
20020501T0000,97.0,58.0,87.125
20020502T0000,98.0,86.0,93.791664
20020503T0000,96.0,91.0,93.625
20020504T0000,97.0,73.0,87.75
20020505T0000,96.0,68.0,85.208336
20020506T0000,100.0,46.0,72.875
20020507T0000,97.0,55.0,77.583336
20020508T0000,100.0,46.0,75.25
20020509T0000,94.0,54.0,78.125
20020510T0000,97.0,55.0,71.541664
20020511T0000,93.0,66.0,76.958336
20020512T0000,98.0,72.0,84.625
20020513T0000,99.0,60.0,79.083336
20020514T0000,93.0,62.0,77.458336
20020515T0000,100.0,46.0,70.833336
20020516T0000,93.0,45.0,67.333336
20020517T0000,100.0,44.0,70.583336
20020518T0000,98.0,88.0,93.333336
20020519T0000,97.0,67.0,83.25
20020520T0000,100.0,58.0,79.291664
20020521T0000,98.0,50.0,75.166664
20020522T0000,94.0,54.0,74.041664
20020523T0000,98.0,90.0,94.208336
20020524T0000,97.0,62.0,80.25
20020525T0000,100.0,79.0,88.291664
20020526T0000,97.0,55.0,75.875
20020527T0000,98.0,76.0,87.458336
20020528T0000,97.0,61.0,78.875
20020529T0000,86.0,57.0,72.75
20020530T0000,97.0,51.0,69.041664
20020531T0000,100.0,47.0,71.708336
20020601T0000,100.0,55.0,77.791664
20020602T0000,99.0,52.0,76.375
20020603T0000,99.0,52.0,80.708336
20020604T0000,99.0,53.0,80.125
20020605T0000,98.0,60.0,83.458336
20020606T0000,98.0,79.0,89.416664
20020607T0000,98.0,56.0,79.875
20020608T0000,100.0,55.0,80.208336
20020609T0000,98.0,81.0,89.875
20020610T0000,94.0,61.0,77.291664
20020611T0000,92.0,56.0,70.916664
20020612T0000,97.0,52.0,71.208336
20020613T0000,91.0,52.0,71.166664
20020614T0000,100.0,45.0,69.75
20020615T0000,90.0,47.0,67.416664
20020616T0000,100.0,51.0,74.75
20020617T0000,100.0,42.0,69.5
20020618T0000,96.0,35.0,65.541664
20020619T0000,100.0,46.0,75.291664
20020620T0000,99.0,47.0,75.875
20020621T0000,96.0,57.0,74.791664
20020622T0000,93.0,48.0,66.083336
20020623T0000,95.0,46.0,71.541664
20020624T0000,97.0,71.0,87.916664
20020625T0000,89.0,50.0,70.416664
20020626T0000,99.0,46.0,67.5
20020627T0000,97.0,47.0,66.833336
20020628T0000,81.0,48.0,62.666668
20020629T0000,78.0,45.0,59.916668
20020630T0000,91.0,47.0,63.166668
20020701T0000,83.0,46.0,62.083332
20020702T0000,95.0,57.0,75.208336
20020703T0000,93.0,41.0,72.541664
20020704T0000,95.0,53.0,73.208336
20020705T0000,100.0,44.0,63.958332
20020706T0000,95.0,67.0,83.791664
20020707T0000,98.0,50.0,69.166664
20020708T0000,100.0,42.0,67.5
20020709T0000,93.0,37.0,65.25
20020710T0000,96.0,59.0,85.666664
20020711T0000,93.0,49.0,67.0
20020712T0000,79.0,45.0,59.875
20020713T0000,97.0,66.0,82.666664
20020714T0000,98.0,76.0,87.708336
20020715T0000,98.0,91.0,94.75
20020716T0000,98.0,84.0,93.125
20020717T0000,98.0,90.0,94.041664
20020718T0000,97.0,52.0,71.5
20020719T0000,100.0,45.0,69.083336
20020720T0000,99.0,42.0,67.333336
20020721T0000,92.0,47.0,64.125
20020722T0000,81.0,43.0,59.166668
20020723T0000,99.0,38.0,60.75
20020724T0000,94.0,59.0,72.791664
20020725T0000,85.0,64.0,72.958336
20020726T0000,91.0,53.0,69.333336
20020727T0000,100.0,55.0,74.625
20020728T0000,100.0,49.0,74.666664
20020729T0000,100.0,41.0,68.541664
20020730T0000,100.0,45.0,72.708336
20020731T0000,98.0,88.0,93.25
20020801T0000,98.0,59.0,85.875
20020802T0000,98.0,40.0,71.291664
20020803T0000,96.0,69.0,79.625
20020804T0000,98.0,61.0,84.75
20020805T0000,100.0,48.0,69.041664
20020806T0000,98.0,69.0,88.833336
20020807T0000,97.0,84.0,91.416664
20020808T0000,100.0,53.0,75.875
20020809T0000,96.0,74.0,83.333336
20020810T0000,98.0,75.0,89.375
20020811T0000,97.0,91.0,94.708336
20020812T0000,97.0,66.0,83.0
20020813T0000,95.0,55.0,76.916664
20020814T0000,100.0,56.0,78.166664
20020815T0000,100.0,52.0,77.25
20020816T0000,100.0,52.0,75.958336
20020817T0000,100.0,51.0,76.0
20020818T0000,100.0,39.0,70.416664
20020819T0000,87.0,39.0,66.333336
20020820T0000,97.0,36.0,70.291664
20020821T0000,98.0,58.0,77.916664
20020822T0000,100.0,54.0,73.666664
20020823T0000,100.0,44.0,70.666664
20020824T0000,95.0,66.0,77.375
20020825T0000,99.0,57.0,79.208336
20020826T0000,100.0,68.0,86.291664
20020827T0000,97.0,60.0,76.166664
20020828T0000,93.0,67.0,78.041664
20020829T0000,100.0,68.0,83.375
20020830T0000,95.0,55.0,76.75
20020831T0000,100.0,66.0,85.666664
20020901T0000,96.0,74.0,88.25
20020902T0000,97.0,59.0,79.416664
20020903T0000,99.0,78.0,90.208336
20020904T0000,98.0,37.0,67.791664
20020905T0000,93.0,48.0,68.375
20020906T0000,90.0,53.0,68.375
20020907T0000,100.0,48.0,70.75
20020908T0000,100.0,42.0,71.958336
20020909T0000,98.0,54.0,79.708336
20020910T0000,98.0,50.0,75.666664
20020911T0000,97.0,70.0,83.833336
20020912T0000,96.0,59.0,78.875
20020913T0000,100.0,38.0,69.916664
20020914T0000,100.0,44.0,71.458336
20020915T0000,100.0,60.0,76.875
20020916T0000,100.0,52.0,76.083336
20020917T0000,100.0,49.0,75.125
20020918T0000,100.0,48.0,73.416664
20020919T0000,98.0,78.0,88.125
20020920T0000,98.0,68.0,83.791664
20020921T0000,100.0,56.0,76.25
20020922T0000,95.0,48.0,66.791664
20020923T0000,94.0,63.0,83.458336
20020924T0000,95.0,89.0,93.375
20020925T0000,100.0,53.0,83.041664
20020926T0000,100.0,79.0,90.916664
20020927T0000,98.0,66.0,84.291664
20020928T0000,92.0,57.0,78.291664
20020929T0000,100.0,40.0,72.708336
20020930T0000,100.0,45.0,74.208336
20021001T0000,100.0,38.0,70.416664
20021002T0000,95.0,41.0,68.125
20021003T0000,88.0,36.0,58.541668
20021004T0000,99.0,56.0,75.791664
20021005T0000,98.0,47.0,74.208336
20021006T0000,97.0,78.0,90.541664
20021007T0000,97.0,67.0,88.375
20021008T0000,100.0,49.0,76.291664
20021009T0000,97.0,51.0,77.583336
20021010T0000,96.0,55.0,78.041664
20021011T0000,99.0,69.0,83.166664
20021012T0000,96.0,56.0,83.041664
20021013T0000,96.0,54.0,73.5
20021014T0000,98.0,73.0,87.333336
20021015T0000,98.0,77.0,91.541664
20021016T0000,98.0,54.0,81.625
20021017T0000,98.0,78.0,89.25
20021018T0000,98.0,65.0,86.583336
20021019T0000,98.0,65.0,85.208336
20021020T0000,99.0,60.0,76.291664
20021021T0000,98.0,76.0,91.041664
20021022T0000,98.0,73.0,84.25
20021023T0000,95.0,73.0,83.416664
20021024T0000,97.0,56.0,82.875
20021025T0000,95.0,68.0,86.791664
20021026T0000,95.0,61.0,79.458336
20021027T0000,94.0,37.0,68.291664
20021028T0000,80.0,52.0,67.75
20021029T0000,87.0,42.0,66.291664
20021030T0000,87.0,42.0,66.708336
20021031T0000,96.0,57.0,74.916664
20021101T0000,100.0,67.0,86.125
20021102T0000,98.0,92.0,95.5
20021103T0000,98.0,85.0,93.75
20021104T0000,98.0,82.0,92.166664
20021105T0000,98.0,71.0,88.958336
20021106T0000,96.0,60.0,82.875
20021107T0000,96.0,87.0,92.25
20021108T0000,94.0,65.0,83.041664
20021109T0000,97.0,88.0,94.0
20021110T0000,100.0,83.0,93.375
20021111T0000,95.0,79.0,91.333336
20021112T0000,95.0,63.0,82.166664
20021113T0000,97.0,71.0,84.416664
20021114T0000,98.0,90.0,95.375
20021115T0000,98.0,86.0,94.708336
20021116T0000,98.0,92.0,95.875
20021117T0000,99.0,68.0,85.458336
20021118T0000,97.0,67.0,84.75
20021119T0000,97.0,86.0,93.5
20021120T0000,96.0,68.0,85.166664
20021121T0000,97.0,60.0,80.375
20021122T0000,97.0,75.0,87.041664
20021123T0000,98.0,64.0,81.333336
20021124T0000,98.0,89.0,94.75
20021125T0000,97.0,83.0,91.541664
20021126T0000,98.0,82.0,91.791664
20021127T0000,97.0,88.0,94.291664
20021128T0000,97.0,74.0,87.458336
20021129T0000,89.0,77.0,83.291664
20021130T0000,93.0,85.0,88.291664
20021201T0000,96.0,67.0,86.5
20021202T0000,99.0,74.0,90.541664
20021203T0000,97.0,78.0,92.083336
20021204T0000,95.0,72.0,83.291664
20021205T0000,98.0,76.0,86.458336
20021206T0000,97.0,86.0,92.041664
20021207T0000,95.0,71.0,86.875
20021208T0000,95.0,79.0,87.083336
20021209T0000,86.0,65.0,77.75
20021210T0000,94.0,53.0,76.833336
20021211T0000,92.0,55.0,77.416664
20021212T0000,91.0,63.0,78.791664
20021213T0000,100.0,82.0,93.416664
20021214T0000,96.0,63.0,81.416664
20021215T0000,96.0,76.0,87.208336
20021216T0000,100.0,80.0,91.708336
20021217T0000,100.0,85.0,94.5
20021218T0000,95.0,81.0,88.75
20021219T0000,93.0,63.0,81.958336
20021220T0000,100.0,60.0,82.083336
20021221T0000,98.0,93.0,95.5
20021222T0000,98.0,85.0,95.041664
20021223T0000,98.0,85.0,92.583336
20021224T0000,96.0,81.0,88.833336
20021225T0000,97.0,80.0,92.583336
20021226T0000,99.0,79.0,92.458336
20021227T0000,98.0,65.0,85.041664
20021228T0000,98.0,80.0,92.0
20021229T0000,100.0,80.0,92.791664
20021230T0000,100.0,82.0,94.583336
20021231T0000,95.0,89.0,93.208336
20030101T0000,100.0,71.0,88.458336
20030102T0000,100.0,77.0,95.25
20030103T0000,98.0,69.0,85.541664
20030104T0000,99.0,83.0,93.0
20030105T0000,96.0,76.0,87.875
20030106T0000,94.0,66.0,82.791664
20030107T0000,91.0,71.0,83.25
20030108T0000,95.0,64.0,82.0
20030109T0000,93.0,68.0,81.958336
20030110T0000,89.0,76.0,84.166664
20030111T0000,97.0,66.0,84.333336
20030112T0000,98.0,58.0,84.125
20030113T0000,96.0,71.0,89.875
20030114T0000,100.0,86.0,93.875
20030115T0000,100.0,73.0,92.0
20030116T0000,98.0,74.0,90.041664
20030117T0000,99.0,69.0,90.25
20030118T0000,99.0,67.0,83.333336
20030119T0000,100.0,52.0,87.416664
20030120T0000,100.0,69.0,88.958336
20030121T0000,100.0,77.0,92.291664
20030122T0000,97.0,80.0,90.0
20030123T0000,98.0,82.0,93.583336
20030124T0000,98.0,76.0,88.416664
20030125T0000,98.0,59.0,84.916664
20030126T0000,98.0,78.0,88.625
20030127T0000,100.0,91.0,95.833336
20030128T0000,100.0,70.0,91.583336
20030129T0000,98.0,86.0,94.708336
20030130T0000,96.0,85.0,93.166664
20030131T0000,96.0,62.0,84.208336
20030201T0000,89.0,56.0,71.708336
20030202T0000,96.0,76.0,88.75
20030203T0000,97.0,89.0,94.458336
20030204T0000,97.0,74.0,90.583336
20030205T0000,96.0,94.0,95.208336
20030206T0000,97.0,82.0,91.5
20030207T0000,97.0,71.0,87.916664
20030208T0000,96.0,81.0,90.916664
20030209T0000,100.0,65.0,86.541664
20030210T0000,98.0,61.0,85.0
20030211T0000,100.0,62.0,86.75
20030212T0000,96.0,63.0,82.916664
20030213T0000,93.0,59.0,81.25
20030214T0000,95.0,57.0,81.25
20030215T0000,92.0,58.0,79.75
20030216T0000,90.0,61.0,78.916664
20030217T0000,88.0,62.0,77.791664
20030218T0000,96.0,59.0,82.75
20030219T0000,99.0,55.0,81.0
20030220T0000,100.0,57.0,80.375
20030221T0000,99.0,55.0,81.25
20030222T0000,100.0,60.0,84.75
20030223T0000,100.0,53.0,83.291664
20030224T0000,100.0,50.0,79.333336
20030225T0000,96.0,48.0,76.458336
20030226T0000,100.0,45.0,75.583336
20030227T0000,100.0,45.0,76.0
20030228T0000,100.0,55.0,80.833336
20030301T0000,100.0,70.0,87.291664
20030302T0000,100.0,76.0,93.083336
20030303T0000,97.0,61.0,83.0
20030304T0000,100.0,52.0,81.125
20030305T0000,100.0,55.0,81.041664
20030306T0000,98.0,85.0,93.541664
20030307T0000,98.0,60.0,83.583336
20030308T0000,100.0,58.0,81.833336
20030309T0000,97.0,49.0,72.5
20030310T0000,85.0,45.0,67.5
20030311T0000,96.0,39.0,69.958336
20030312T0000,98.0,73.0,86.916664
20030313T0000,97.0,67.0,88.0
20030314T0000,87.0,37.0,65.708336
20030315T0000,86.0,53.0,69.666664
20030316T0000,94.0,46.0,73.208336
20030317T0000,97.0,47.0,70.333336
20030318T0000,97.0,49.0,75.291664
20030319T0000,95.0,52.0,74.625
20030320T0000,99.0,51.0,74.916664
20030321T0000,92.0,48.0,72.916664
20030322T0000,97.0,49.0,76.166664
20030323T0000,98.0,40.0,68.583336
20030324T0000,87.0,42.0,63.041668
20030325T0000,91.0,45.0,64.875
20030326T0000,92.0,42.0,67.291664
20030327T0000,97.0,42.0,64.25
20030328T0000,87.0,68.0,79.541664
20030329T0000,100.0,47.0,73.25
20030330T0000,92.0,71.0,81.208336
20030331T0000,97.0,65.0,82.416664
20030401T0000,100.0,44.0,71.291664
20030402T0000,94.0,73.0,85.25
20030403T0000,94.0,58.0,73.291664
20030404T0000,97.0,54.0,75.833336
20030405T0000,99.0,48.0,68.875
20030406T0000,80.0,41.0,63.166668
20030407T0000,87.0,38.0,59.291668
20030408T0000,84.0,31.0,53.333332
20030409T0000,80.0,59.0,65.083336
20030410T0000,96.0,63.0,82.5
20030411T0000,97.0,48.0,69.416664
20030412T0000,94.0,58.0,76.041664
20030413T0000,100.0,52.0,78.125
20030414T0000,97.0,48.0,73.5
20030415T0000,97.0,44.0,72.916664
20030416T0000,100.0,52.0,74.416664
20030417T0000,99.0,48.0,75.791664
20030418T0000,97.0,49.0,67.125
20030419T0000,85.0,50.0,68.083336
20030420T0000,97.0,42.0,67.5
20030421T0000,98.0,57.0,76.041664
20030422T0000,96.0,70.0,81.875
20030423T0000,100.0,54.0,77.125
20030424T0000,99.0,47.0,68.416664
20030425T0000,87.0,45.0,64.041664
20030426T0000,94.0,46.0,79.416664
20030427T0000,95.0,54.0,73.333336
20030428T0000,87.0,31.0,59.458332
20030429T0000,89.0,44.0,67.958336
20030430T0000,91.0,64.0,83.166664
20030501T0000,96.0,46.0,67.458336
20030502T0000,92.0,56.0,73.166664
20030503T0000,92.0,47.0,72.125
20030504T0000,100.0,37.0,66.166664
20030505T0000,92.0,44.0,67.416664
20030506T0000,98.0,52.0,74.958336
20030507T0000,100.0,67.0,82.291664
20030508T0000,99.0,50.0,69.333336
20030509T0000,100.0,53.0,76.333336
20030510T0000,96.0,65.0,80.208336
20030511T0000,93.0,70.0,80.541664
20030512T0000,97.0,59.0,76.916664
20030513T0000,97.0,53.0,76.375
20030514T0000,94.0,58.0,76.125
20030515T0000,100.0,39.0,65.166664
20030516T0000,100.0,32.0,59.625
20030517T0000,90.0,67.0,77.875
20030518T0000,98.0,72.0,88.708336
20030519T0000,98.0,79.0,90.0
20030520T0000,94.0,67.0,83.0
20030521T0000,95.0,63.0,80.541664
20030522T0000,98.0,92.0,94.541664
20030523T0000,98.0,47.0,71.958336
20030524T0000,95.0,42.0,72.416664
20030525T0000,97.0,70.0,90.5
20030526T0000,98.0,79.0,92.833336
20030527T0000,97.0,75.0,90.541664
20030528T0000,98.0,72.0,84.291664
20030529T0000,100.0,65.0,84.0
20030530T0000,100.0,53.0,77.708336
20030531T0000,100.0,55.0,74.0
20030601T0000,100.0,48.0,71.875
20030602T0000,100.0,51.0,77.083336
20030603T0000,100.0,51.0,74.458336
20030604T0000,89.0,43.0,66.125
20030605T0000,100.0,64.0,81.333336
20030606T0000,97.0,69.0,81.333336
20030607T0000,100.0,57.0,76.958336
20030608T0000,100.0,44.0,75.208336
20030609T0000,100.0,56.0,78.208336
20030610T0000,100.0,38.0,64.5
20030611T0000,91.0,47.0,67.083336
20030612T0000,97.0,39.0,71.458336
20030613T0000,100.0,49.0,74.166664
20030614T0000,100.0,47.0,72.041664
20030615T0000,100.0,42.0,69.041664
20030616T0000,100.0,50.0,72.666664
20030617T0000,100.0,40.0,67.416664
20030618T0000,91.0,51.0,69.375
20030619T0000,92.0,59.0,70.166664
20030620T0000,93.0,47.0,65.958336
20030621T0000,91.0,38.0,61.375
20030622T0000,100.0,31.0,62.5
20030623T0000,87.0,20.0,50.708332
20030624T0000,82.0,40.0,61.375
20030625T0000,96.0,45.0,67.458336
20030626T0000,97.0,40.0,73.625
20030627T0000,94.0,38.0,63.541668
20030628T0000,89.0,41.0,63.208332
20030629T0000,100.0,32.0,61.708332
20030630T0000,88.0,36.0,63.75
20030701T0000,96.0,71.0,85.333336
20030702T0000,78.0,41.0,61.291668
20030703T0000,94.0,58.0,77.583336
20030704T0000,98.0,75.0,86.291664
20030705T0000,98.0,52.0,72.375
20030706T0000,100.0,50.0,70.0
20030707T0000,100.0,42.0,65.875
20030708T0000,97.0,42.0,62.916668
20030709T0000,84.0,39.0,60.708332
20030710T0000,100.0,42.0,66.083336
20030711T0000,96.0,33.0,56.916668
20030712T0000,83.0,44.0,61.375
20030713T0000,100.0,41.0,65.666664
20030714T0000,100.0,37.0,63.833332
20030715T0000,100.0,29.0,59.958332
20030716T0000,90.0,33.0,65.666664
20030717T0000,92.0,42.0,66.125
20030718T0000,84.0,34.0,56.708332
20030719T0000,100.0,29.0,60.166668
20030720T0000,86.0,28.0,54.791668
20030721T0000,92.0,49.0,77.958336
20030722T0000,100.0,38.0,68.75
20030723T0000,85.0,32.0,56.5
20030724T0000,100.0,48.0,72.375
20030725T0000,98.0,39.0,64.5
20030726T0000,79.0,46.0,58.458332
20030727T0000,98.0,49.0,82.375
20030728T0000,96.0,45.0,71.0
20030729T0000,96.0,40.0,61.166668
20030730T0000,89.0,39.0,67.208336
20030731T0000,99.0,46.0,75.666664
20030801T0000,100.0,47.0,71.291664
20030802T0000,98.0,45.0,66.458336
20030803T0000,100.0,37.0,62.125
20030804T0000,88.0,32.0,56.208332
20030805T0000,87.0,31.0,54.125
20030806T0000,82.0,29.0,53.208332
20030807T0000,93.0,29.0,54.958332
20030808T0000,81.0,25.0,48.583332
20030809T0000,76.0,23.0,45.0
20030810T0000,78.0,23.0,45.416668
20030811T0000,80.0,23.0,44.166668
20030812T0000,73.0,20.0,43.458332
20030813T0000,75.0,21.0,42.125
20030814T0000,75.0,18.0,43.833332
20030815T0000,81.0,33.0,57.666668
20030816T0000,94.0,33.0,60.0
20030817T0000,81.0,37.0,63.875
20030818T0000,89.0,48.0,73.625
20030819T0000,83.0,34.0,53.916668
20030820T0000,74.0,39.0,56.25
20030821T0000,89.0,35.0,57.625
20030822T0000,85.0,29.0,51.833332
20030823T0000,82.0,33.0,56.208332
20030824T0000,99.0,38.0,64.875
20030825T0000,91.0,41.0,62.625
20030826T0000,100.0,33.0,57.708332
20030827T0000,74.0,27.0,49.583332
20030828T0000,87.0,25.0,53.625
20030829T0000,95.0,56.0,76.958336
20030830T0000,96.0,65.0,82.625
20030831T0000,93.0,45.0,67.125
20030901T0000,80.0,39.0,53.166668
20030902T0000,83.0,46.0,58.625
20030903T0000,100.0,39.0,62.0
20030904T0000,100.0,34.0,61.666668
20030905T0000,100.0,29.0,67.166664
20030906T0000,98.0,68.0,85.0
20030907T0000,100.0,53.0,76.291664
20030908T0000,95.0,48.0,71.375
20030909T0000,100.0,44.0,74.958336
20030910T0000,98.0,49.0,74.291664
20030911T0000,95.0,54.0,75.125
20030912T0000,88.0,42.0,62.833332
20030913T0000,95.0,45.0,65.208336
20030914T0000,97.0,44.0,69.291664
20030915T0000,100.0,45.0,72.166664
20030916T0000,100.0,33.0,65.583336
20030917T0000,100.0,37.0,64.083336
20030918T0000,100.0,29.0,59.833332
20030919T0000,84.0,24.0,53.875
20030920T0000,94.0,32.0,58.5
20030921T0000,81.0,29.0,55.333332
20030922T0000,89.0,30.0,60.75
20030923T0000,94.0,50.0,74.666664
20030924T0000,87.0,55.0,69.666664
20030925T0000,95.0,42.0,67.75
20030926T0000,93.0,39.0,64.5
20030927T0000,72.0,41.0,57.708332
